,CountryName,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,H1_Public information campaigns,H1_Flag
4100,China,20200207,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4101,China,20200208,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4102,China,20200209,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4103,China,20200210,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4104,China,20200211,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4105,China,20200212,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4106,China,20200213,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4107,China,20200214,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4108,China,20200215,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4109,China,20200216,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4110,China,20200217,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4111,China,20200218,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4112,China,20200219,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4113,China,20200220,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4114,China,20200221,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4115,China,20200222,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4116,China,20200223,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4117,China,20200224,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0
4118,China,20200225,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4119,China,20200226,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4120,China,20200227,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4121,China,20200228,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4122,China,20200229,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4123,China,20200301,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4124,China,20200302,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4125,China,20200303,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4126,China,20200304,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4127,China,20200305,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4128,China,20200306,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4129,China,20200307,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4130,China,20200308,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4131,China,20200309,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4132,China,20200310,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4133,China,20200311,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4134,China,20200312,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4135,China,20200313,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4136,China,20200314,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4137,China,20200315,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4138,China,20200316,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4139,China,20200317,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4140,China,20200318,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4141,China,20200319,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4142,China,20200320,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4143,China,20200321,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4144,China,20200322,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4145,China,20200323,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4146,China,20200324,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4147,China,20200325,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0
4148,China,20200326,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4149,China,20200327,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4150,China,20200328,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4151,China,20200329,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4152,China,20200330,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4153,China,20200331,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4154,China,20200401,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4155,China,20200402,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4156,China,20200403,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4157,China,20200404,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4158,China,20200405,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4159,China,20200406,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4160,China,20200407,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0
4161,China,20200408,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4162,China,20200409,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4163,China,20200410,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4164,China,20200411,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4165,China,20200412,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4166,China,20200413,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4167,China,20200414,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4168,China,20200415,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4169,China,20200416,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4170,China,20200417,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4171,China,20200418,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4172,China,20200419,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4173,China,20200420,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4174,China,20200421,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4175,China,20200422,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4176,China,20200423,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4177,China,20200424,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4178,China,20200425,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
4179,China,20200426,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4180,China,20200427,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4181,China,20200428,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4182,China,20200429,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4183,China,20200430,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4184,China,20200501,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4185,China,20200502,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4186,China,20200503,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4187,China,20200504,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4188,China,20200505,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4189,China,20200506,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4190,China,20200507,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4191,China,20200508,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4192,China,20200509,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
4193,China,20200510,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,1.0
4194,China,20200511,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,1.0
4195,China,20200512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4196,China,20200513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4197,China,20200514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10557,Japan,20200101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10558,Japan,20200102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10559,Japan,20200103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10560,Japan,20200104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10561,Japan,20200105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10562,Japan,20200106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10563,Japan,20200107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10564,Japan,20200108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10565,Japan,20200109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10566,Japan,20200110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10567,Japan,20200111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10568,Japan,20200112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10569,Japan,20200113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10570,Japan,20200114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10571,Japan,20200115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10572,Japan,20200116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10573,Japan,20200117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10574,Japan,20200118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10575,Japan,20200119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10576,Japan,20200120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10577,Japan,20200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10578,Japan,20200122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10579,Japan,20200123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10580,Japan,20200124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10581,Japan,20200125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10582,Japan,20200126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10583,Japan,20200127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10584,Japan,20200128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10585,Japan,20200129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10586,Japan,20200130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10587,Japan,20200131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10588,Japan,20200201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10589,Japan,20200202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10590,Japan,20200203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10591,Japan,20200204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0
10592,Japan,20200205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10593,Japan,20200206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10594,Japan,20200207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10595,Japan,20200208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10596,Japan,20200209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10597,Japan,20200210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10598,Japan,20200211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10599,Japan,20200212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10600,Japan,20200213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10601,Japan,20200214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10602,Japan,20200215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10603,Japan,20200216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10604,Japan,20200217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10605,Japan,20200218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10606,Japan,20200219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10607,Japan,20200220,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10608,Japan,20200221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10609,Japan,20200222,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10610,Japan,20200223,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10611,Japan,20200224,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10612,Japan,20200225,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10613,Japan,20200226,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10614,Japan,20200227,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10615,Japan,20200228,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10616,Japan,20200229,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10617,Japan,20200301,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10618,Japan,20200302,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10619,Japan,20200303,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10620,Japan,20200304,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10621,Japan,20200305,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10622,Japan,20200306,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10623,Japan,20200307,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10624,Japan,20200308,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10625,Japan,20200309,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10626,Japan,20200310,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10627,Japan,20200311,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10628,Japan,20200312,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10629,Japan,20200313,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10630,Japan,20200314,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10631,Japan,20200315,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10632,Japan,20200316,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10633,Japan,20200317,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10634,Japan,20200318,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
10635,Japan,20200319,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
